delta_frame_time,dns_answers_ttl,is_cc_provider,is_ip_private,delay
24,60,0,0,-1.0094477619209206
0,60,0,0,-1.2074666011455044
0,277,0,0,0.48997438595490245
0,1897,0,0,0.4230047942867186
1,1651,0,0,-0.3447077262632549
0,604,0,0,-0.38342810997525084
33,2270,0,0,-1.1714608224306524
8,2662,0,0,-0.8966075003279447
31,904,0,0,-0.08847831668049361
38,1980,0,0,-0.8835967191687844
41,2362,0,0,0.5367370399677982
9,3262,0,0,0.7673208361498306
0,3541,0,0,-1.8828158932601664
31,2417,0,0,-0.7726453066858944
48,3298,0,0,0.5600639322341961
1,3555,0,0,-1.3005475502133055
4,59,0,0,2.1123201950602883
4,1904,0,0,0.7664069606406801
5,47,0,0,0.026880317381879168
3,1195,0,0,1.5990258904218322
0,60,0,0,-0.7657675469127159
0,1099,0,0,2.1357198324549547
1,3206,0,0,-0.7039619711714273
0,60,0,0,0.2828425136940148
5,2405,0,0,-0.3938283019469384
1,2334,0,0,0.5524355695859974
8,33,0,0,0.09116696549252656
2,2762,0,0,-0.1536322310610405
41,1501,0,0,0.737408942591732
25,49,0,0,0.42292443688174397
13,252,0,0,0.7245883332171597
20,1236,0,0,-1.2293795633023958
26,1296,0,0,-0.9772008535971296
38,346,0,0,-0.825226928212353
55,2555,0,0,0.382708211381305
32,1827,0,0,0.21031609882237737
7,22,0,0,-0.01227307301967283
19,1358,0,0,-1.3035679033268115
45,769,0,0,0.02104603086430246
40,2047,0,0,-2.288589155797789
4,3493,0,0,2.076792488863315
0,2061,0,0,-1.5050792591582884
56,466,0,0,-0.9759962227330136
1,931,0,0,-0.8483443419743385
0,2682,0,0,0.1372810054272973
0,51,0,0,1.0313689358574392
2,2274,0,0,-0.4379450348503588
15,3227,0,0,-0.5473623623020143
8,2537,0,0,1.8119921095885154
36,458,0,0,-0.5915334661250303
0,50,0,0,-0.31540678171809167
0,3575,0,0,-0.39726581395779115
0,2848,0,0,-1.0781295581423258
0,150,0,0,-1.9672124399128477
21,1264,0,0,0.40272540908964555
35,498,0,0,-1.4372020604972915
34,2450,0,0,-0.41865321597258337
19,1419,0,0,-0.31628362468774357
0,76,0,0,0.6251529104495428
0,60,0,0,0.2721913403145802
42,3364,0,0,-2.126366614663766
10,30,0,0,0.6224417850284054
45,2926,0,0,0.024216523433401662
0,60,0,0,0.19946793891296463
35,1274,0,0,1.0835385759840859
20,60,0,0,-0.9150936061171476
0,60,0,0,-0.2183532440718906
0,60,0,0,0.8363449745644289
19,1794,0,0,0.9757797748274883
0,3512,0,0,2.436460873605476
8,34,0,0,1.051819675412439
2,1042,0,0,2.1294615779032657
35,2229,0,0,0.852584298271301
0,3600,0,0,2.269917391101148
1,2900,0,0,-1.1151665625806835
4,31,0,0,0.3065695851650288
11,490,0,0,-0.002213280288283966
55,1310,0,0,-0.09437559990962095
5,60,0,0,1.223137427186962
46,2661,0,0,1.9805512787417738
0,2599,0,0,0.41122070196977517
0,2860,0,0,-0.6520478038625969
18,3256,0,0,1.040812792502877
36,2919,0,0,0.013422255140374066
32,3032,0,0,0.5800809217439725
7,45,0,0,0.10638248447000374
0,18,0,0,0.9594064197169069
17,1968,0,0,0.4208058498470223
2,1820,0,0,2.0553378541491565
8,1031,0,0,1.14120233953446
43,2405,0,0,-0.790988649739896
43,40,0,0,-0.6471366841208005
41,1104,0,0,0.805185768791547
34,1554,0,0,-0.9717387651431384
39,1608,0,0,-0.13407019706431647
36,1276,0,0,0.15312477138063907
1,49,0,0,1.428328770365482
22,2313,0,0,0.8891610737909031
51,1120,0,0,1.5709187505275057
8,922,0,0,0.6319503652262407
0,1442,0,0,-0.7817269743416727
36,2933,0,0,-1.3426567152866904
43,3459,0,0,0.09142005107436248
5,2136,0,0,-1.0798128857948535
10,2834,0,0,0.8049973987678827
3,3322,0,0,0.7158023608914869
0,36,0,0,-1.482467369018447
4,25,0,0,0.5884988521733296
5,1819,0,0,-0.8525745748523583
15,2228,0,0,-0.41230840563562
0,60,0,0,0.28801172109045137
0,322,0,0,-0.12429285760955953
9,2172,0,0,-0.5929445996461625
41,2298,0,0,-0.5891216014876611
0,50,0,0,-0.8365171610456832
15,3477,0,0,0.5076105354755934
16,1927,0,0,0.13193009538952308
39,2479,0,0,-0.5193476189513397
3,580,0,0,1.0155252277367366
10,2297,0,0,0.4737159441150981
0,3331,0,0,1.1540392165496085
0,3356,0,0,-0.9015803438066343
1,3421,0,0,0.597794266923167
7,38,0,0,-0.25101096965513664
33,1077,0,0,-0.3358058643688314
4,1782,0,0,0.9350462795656028
56,2401,0,0,0.9600699005288315
0,35,0,0,0.8935412284123061
19,3224,0,0,-0.1479489095782137
20,3227,0,0,-1.3496157955359516
0,41,0,0,-0.28351787660020644
9,22,0,0,-0.2062055170920782
29,2338,0,0,-0.8123234457918542
40,7,0,0,0.15094176444155905
20,1872,0,0,0.7482159023233622
0,2903,0,0,-1.1307136095710286
35,3525,0,0,-1.2275614584359138
51,1365,0,0,-0.956560229219319
15,1576,0,0,-0.8175067485047702
44,1804,0,0,-0.8491983227430582
0,60,0,0,-0.29584996409373127
0,2744,0,0,0.8123277272901392
15,1673,0,0,-0.8866872165212646
4,2281,0,0,1.6701277286420693
0,2291,0,0,0.43999789516596405
7,15,0,0,-1.3028150416904332
0,60,0,0,-0.5709885428513357
3,18,0,0,0.5113537859536751
0,778,0,0,-0.21640956680178325
54,2096,0,0,0.5845681465866961
34,45,0,0,-0.8579519940156836
0,60,0,0,1.6491586626096768
0,3052,0,0,-0.24678899374889793
23,1282,0,0,-0.39208823676490795
0,1934,0,0,0.45049947479874375
0,60,0,0,1.2759974431692607
44,1575,0,0,1.5128314413532655
7,573,0,0,0.15531338010251036
26,660,0,0,-1.2881930722585995
43,595,0,0,0.026607382980353474
5,459,0,0,0.5652799891341727
33,1914,0,0,-0.029444386121294932
0,10,0,0,0.7769723791307787
0,9,0,0,0.4692900023883059
36,883,0,0,1.8090215359973616
24,1580,0,0,-0.21523284112927565
35,2459,0,0,0.5001566730535453
48,1512,0,0,0.37460321592780227
50,537,0,0,-0.5031430952171085
56,1973,0,0,-1.0208072204151917
0,33,1,0,0.029664395303576924
1,42,0,0,2.0930206327582175
10,2067,0,0,0.5641997831664778
24,3279,0,0,-0.06887641938247087
0,2581,0,0,-0.9984160020505153
19,3507,0,0,0.596346565139757
54,1557,0,0,-0.9131439034574541
1,2198,0,0,-0.4895794441938156
20,1076,0,0,0.005598990496420625
8,38,0,0,1.3574758043023625
0,60,0,0,-0.4223992646065255
41,1802,0,0,-0.25662482494124667
0,346,0,0,-1.1774168431938965
8,45,0,0,0.27999680468305665
1,3075,0,0,-0.7217790275446231
24,60,0,0,-0.15886373131807324
47,574,0,0,1.658220991156325
7,2878,0,0,-0.5452628192038683
7,3524,0,0,-1.0466202965541826
0,948,0,0,0.5188481505042413
55,2952,0,0,0.5528761077213531
11,335,0,0,0.7409794379809158
0,711,0,0,1.0543866553548726
22,2500,0,0,0.34808926721347316
19,489,0,0,0.6981005341054237
11,3386,0,0,2.7533685564732444
56,2002,0,0,-1.1181214634518946
43,1528,0,0,1.3597354606449616
44,725,0,0,-1.7245881988854543
25,419,0,0,0.5796241444329614
8,3383,0,0,0.9244921281656977
47,3393,0,0,-0.8157576117269215
46,2773,0,0,0.9759796771992985
19,3069,0,0,0.09042656353431226
48,2426,0,0,-0.9953691164033477
0,19,0,0,-0.7031127238936904
5,1301,0,0,0.6100584569894768
7,33,0,0,0.11745036561388246
18,2056,0,0,-1.5602536449153541
0,2482,0,0,-1.292635887111679
0,97,0,0,-0.5541026013531489
0,460,0,0,0.5372049245358981
41,1731,0,0,-0.04843987366246112
0,16,0,0,-0.6814011982194826
2,2655,0,0,-0.5101796265290297
3,1370,0,0,-0.5608781347495599
55,528,0,0,-0.566455702789675
1,2150,0,0,0.04707170484359064
29,2237,0,0,-0.5133299485907307
32,1374,0,0,0.3061351712040725
0,586,0,0,-0.8437612609448177
0,1230,1,0,1.2651199176988899
7,3169,0,0,-0.4945704689549224
2,3365,0,0,0.08007386828993485
53,937,0,0,-0.009979177163357016
5,30,0,0,-1.8948476812020385
15,3115,0,0,-1.3353060984279286
45,2966,0,0,0.6902753085625085
41,1986,0,0,0.23468978630684204
37,2336,0,0,-0.6805109304090795
42,937,0,0,0.8048515365275776
39,2706,0,0,-0.03725110408257764
0,60,0,0,-0.3519156089369035
43,1995,0,0,0.6922472125467358
0,60,0,0,-0.20890764847181384
1,564,0,0,-0.30268909896735074
1,1562,0,0,0.21403220606953913
45,2192,0,0,-0.3222850606516239
32,1587,0,0,0.003969318490144321
21,1043,0,0,2.064629478328764
0,26,0,0,0.7155727541277566
14,2118,0,0,1.5045322028586845
0,1091,0,0,-1.5009364502860274
5,29,0,0,1.1251349025406578
0,90,0,0,1.5740447845678813
4,2501,0,0,0.8206582453619836
0,50,0,0,0.81415738602342
3,3507,0,0,1.1178857575326664
18,1334,0,0,-1.386446001159423
0,407,0,0,0.48389693057137817
0,680,0,0,-0.39818226295382947
34,2166,0,0,0.3790515300894159
1,1955,0,0,-1.4535124299808395
0,60,0,0,-0.3678944315568363
52,372,0,0,1.3940365011331803
0,2450,0,0,4.055310855379891
41,3340,0,0,-0.2575424170053806
4,3517,0,0,2.45928159032719
34,273,0,0,-0.9632199625798908
0,5,0,0,0.865147594514019
42,1718,0,0,1.5752081436053504
42,3501,0,0,0.07610507054559879
35,1771,0,0,1.1029298051328749
0,52,0,0,0.7641876761192834
49,1341,0,0,0.25126117125642333
23,1007,0,0,-0.6905655465611297
0,60,0,0,1.017333805681886
0,60,0,0,0.9874857803803108
22,2489,0,0,0.8210002583287933
0,60,0,0,0.14587275152964008
39,2687,0,0,0.1877398466579436
24,2744,0,0,0.2863930558695634
21,1136,0,0,0.2077943778538286
10,3023,0,0,-1.95354448714875
1,3572,0,0,0.28797873545084124
0,1260,0,0,-1.2390156047932144
1,947,0,0,0.862918915759789
0,46,0,0,1.1029598505049723
20,3266,0,0,-0.13974260227260674
1,1960,0,0,0.42409887067375807
0,3463,0,0,-0.18260248539419308
3,1399,0,0,-0.563178292956564
9,22,0,0,0.2940237011388924
49,1105,0,0,-1.2364578697440634
31,3549,0,0,0.35691639856054125
1,2883,0,0,0.7159749850515913
0,23,0,0,0.8916426854727094
8,39,0,0,-0.14028337125498172
22,2025,0,0,-2.4155770613885967
0,371,0,0,-1.1247479517672108
18,2636,0,0,-0.19737600058396076
0,19,0,0,-1.2699357613888385
28,1316,0,0,1.159344013299967
8,43,0,0,0.21036902513621009
50,1771,0,0,-1.430823649626989
45,3103,0,0,1.0361805194925577
7,659,0,0,-0.24204221557907027
45,414,0,0,0.9243685436150402
24,56,0,0,0.009096082024362373
0,83,0,0,-0.20466615934861312
10,2217,0,0,0.47303334381935974
41,3014,0,0,-1.016323637945256
49,1926,0,0,-1.3333993483924584
26,2244,0,0,1.0400464316919225
40,2608,0,0,-0.3135108234348063
46,3027,0,0,-0.0202359774472475
25,3415,0,0,0.3759439516577231
5,48,0,0,0.7658342993829547
34,51,0,0,-0.4971627179352521
20,559,0,0,-0.1531130504712693
1,27,0,0,-1.8141221318356227
3,41,0,0,-0.4690696629258498
51,2125,0,0,-0.7929433407978848
41,3324,0,0,0.7703148823620173
0,467,0,0,-0.1777196619047224
12,2470,0,0,0.962964120171184
0,41,0,0,-0.8969487742240698
1,539,0,0,-0.72756909372968
45,2275,0,0,-0.023372862616115205
3,3108,0,0,-0.8681773785720005
0,59,0,0,1.3151167092614802
20,1740,0,0,0.43388419710815285
1,2422,0,0,-0.610118714184501
5,937,0,0,-0.6639842857152992
47,2956,0,0,0.22134872041435802
0,2004,0,0,0.836583115419165
27,60,0,0,-0.3547357470728413
50,1126,0,0,0.06830515262451012
4,3367,0,0,-0.6252188680715794
2,2123,0,0,0.3508079909281161
0,7,0,0,-0.0841782346188079
14,1295,0,0,-0.35531170039118226
37,2704,0,0,-0.39014306374504787
0,65,1,0,0.8746867692757132
0,60,0,0,3.217368855828795
43,1886,0,0,1.1231362539900593
21,2935,0,0,-1.082853340228411
0,2492,1,0,0.7549294139224755
38,2141,0,0,0.3134704802422226
16,1554,0,0,-1.0987390902211507
0,59,0,0,-0.5646751551836071
1,1098,0,0,-0.7250629221130732
0,1437,0,0,1.6112340052668084
1,24,0,0,0.6001966237044633
3,12,0,0,-0.39703439987049655
37,2123,0,0,-1.58577974750655
15,1735,0,0,0.2738107539379603
1,3327,0,0,0.3341881736563085
37,378,0,0,-2.2905181880319683
21,1009,0,0,0.5303653315967168
0,1867,0,0,0.452067412024431
0,60,0,0,0.040764425285845694
0,68,0,0,-0.4110542771192017
0,570,1,0,-0.9290939924039116
1,2746,0,0,0.5072160240216842
0,969,0,0,-0.2036116227830143
28,2166,0,0,-0.8847830695564783
0,536,1,0,-0.30643506030982276
0,72,0,0,0.49430547754359444
0,60,0,0,0.9073022913447049
20,1362,0,0,-0.0009045742057130598
0,26,0,0,0.7609379525053336
0,60,0,0,2.0181437390564616
20,3583,0,0,0.7357340699521674
0,1277,0,0,0.41351492809696483
0,57,0,0,-1.6006847142700782
38,19,0,0,-1.3330784147480936
0,22,0,0,-0.6507102110006764
5,20,0,0,0.8857047160335655
2,2393,0,0,0.9006092399094804
7,821,0,0,0.2007268054755067
1,1705,0,0,0.5400970082715192
0,35,0,0,-0.36217751958807715
25,3414,0,0,0.08044898072521281
8,3001,0,0,-0.46987036294156526
20,712,0,0,-0.14754650603257113
35,2040,0,0,-0.6967421964346071
0,556,0,0,-0.5288789234063223
0,2810,0,0,0.23254497094849336
0,81,0,0,-0.06526572244421469
1,1663,0,0,-0.5415785839433913
0,1264,1,0,-1.4020030244913273
21,1043,0,0,0.9540815197984384
0,60,0,0,1.3279920094347353
39,60,0,0,-0.38711663342729546
1,2095,0,0,0.5030018027970447
58,1000,0,0,-0.9990020019110061
1,751,0,0,-0.4556757865467583
5,475,0,0,-1.3525250205730381
39,2657,0,0,-0.733789800228016
24,56,0,0,-0.8169320147725608
0,60,0,0,0.49537577702127794
16,1961,0,0,-0.493775573164046
0,324,0,0,-0.9844983131351338
0,28,0,0,0.45986761507928436
54,2133,0,0,-0.8165761563679915
36,1835,0,0,-0.43154322098499454
0,13,0,0,-0.5861874604005384
44,2203,0,0,1.3376587768415087
25,3556,0,0,1.9109821568350018
29,749,0,0,-0.8024933004431577
0,18,0,0,0.890581820894875
10,1493,0,0,-0.8756352851312039
0,82,1,0,0.5564555677440574
2,3239,0,0,-0.4856234438051392
34,1425,0,0,1.0391136770284823
0,413,0,0,-0.5681466605076305
40,2584,0,0,-0.207341041184168
0,3050,0,0,-0.38689350396846284
31,2192,0,0,-0.0224811803868611
0,46,0,0,0.1835680977730808
0,60,0,0,-0.8132077212117451
0,60,0,0,0.583041390679238
43,2372,0,0,-0.2341760637299901
0,102,0,0,-0.014639180944000033
2,1561,0,0,0.017590746759978335
24,1854,0,0,0.5303256706802828
45,3213,0,0,-0.05209350323505242
0,60,0,0,-0.050769484471327446
40,6,0,0,-1.6104150679886546
21,3347,0,0,-1.2065956760308956
20,660,0,0,0.07624743719747498
18,3079,0,0,-1.3056139445146504
2,12,0,0,-2.3748690556006915
1,1471,0,0,0.5345479831938518
20,864,0,0,0.7917938803642824
39,2855,0,0,-0.8275691587195909
0,3033,0,0,2.0891428790683664
49,3550,0,0,-0.17224686602538206
21,55,0,0,2.382210845615986
29,60,0,0,0.7630994469332093
20,19,0,0,-0.9060630638225727
1,2200,0,0,1.5939088938435468
36,1205,0,0,0.004577460584750127
0,82,0,0,-0.2288276715051758
0,122,0,0,0.05941085205648324
0,44,0,0,-0.327410598286988
0,60,0,0,2.1181053089149793
16,3550,0,0,0.5682157072705403
0,3109,0,0,-0.8787984680791581
43,465,0,0,-0.09738546580684546
41,3052,0,0,-1.276448728428971
49,512,0,0,1.5859447045067607
0,46,0,0,1.1596074023741152
14,2308,0,0,-0.871109789928412
18,1749,0,0,-0.48530189894497716
1,2651,0,0,0.3233055350779529
16,1686,0,0,-0.3713557745577798
43,1640,0,0,-1.3069973868111249
13,1891,0,0,0.68265646502792
19,638,0,0,1.629457573999428
0,3224,0,0,-1.10332943392322
1,3231,0,0,-0.5557346681196288
0,60,0,0,0.1319888463779628
2,48,0,0,-0.4386219352417005
3,46,0,0,-0.16702333384005336
0,60,0,0,-0.6876061137054833
18,363,0,0,0.94430271377005
24,1017,0,0,-2.771563482973996
5,739,0,0,-0.005064942015083402
27,38,0,0,-0.3179908902778681
0,19,0,0,0.35900431313842374
49,2510,0,0,0.04533295549487062
5,937,0,0,-0.4657388674042475
36,725,0,0,-1.569240951745661
28,1281,0,0,0.8545438857549306
0,12,0,0,-0.8169419399069148
43,2658,0,0,-0.9886475191647296
20,12,0,0,1.5897764085409831
1,1531,0,0,-0.10878072809806008
50,3287,0,0,0.7233074012336778
44,1564,0,0,-0.5115156565421548
0,46,0,0,0.9423171420576445
0,2732,0,0,-0.7987141095149379
0,60,0,0,-0.016507024689496646
8,1400,0,0,-0.6641338462790165
0,60,0,0,0.2957926973211195
0,2876,0,0,0.8594941285287566
21,727,0,0,0.8737682475603596
16,1377,0,0,-1.4757563485041785
0,13,0,0,-0.2881154166838123
7,18,0,0,-0.6122181540709324
0,2075,1,0,0.7215106655108547
0,60,0,0,0.6487503416016717
51,1273,0,0,-0.36331288183951754
43,3283,0,0,0.21511498336459176
5,15,0,0,0.50598433356472
32,2380,0,0,-0.2519314255950454
0,60,0,0,-0.4322687791432413
1,1750,0,0,0.1264037853877064
0,469,0,0,-0.058808383763842835
56,2853,0,0,0.04640077180457513
35,2399,0,0,-1.4181495837491767
0,590,0,0,0.010409686290968346
22,57,0,0,1.0362755497179477
1,503,0,0,0.9497058477812921
41,1328,0,0,1.5526526327426466
53,2905,0,0,-0.04705294336139378
0,60,0,0,0.40423147505508916
46,2660,0,0,0.4518920465032499
26,1055,0,0,0.2796071202180245
38,381,0,0,0.5076487446445276
5,1569,0,0,-0.43878528919588033
15,3294,0,0,-1.4377364165185453
29,3502,0,0,-1.256959643155295
0,60,0,0,-0.3076964944595956
17,1431,0,0,1.0993276138473955
0,60,0,0,0.41731857403529826
25,847,0,0,-0.5375342016248217
0,2668,0,0,1.1491900404532294
33,2677,0,0,-0.9008548276661128
1,1743,0,0,-0.3475321910611888
0,1137,0,0,-1.0611829468298253
43,3472,0,0,0.4952020849703204
4,3481,0,0,0.4163001696372671
21,3300,0,0,-0.6894378115740049
0,57,0,0,0.5316254728591475
0,1959,0,0,1.388804353745609
0,163,0,0,-1.544592071309718
0,60,0,0,0.11390905059747605
2,545,0,0,0.4737053158147908
42,3208,0,0,0.014732769677966115
0,108,0,0,-1.374737232348044
0,60,0,0,-0.26720567514059096
49,2773,0,0,-0.6957008265931385
5,18,0,0,2.8856736582027134
0,60,0,0,0.6153580750246601
0,60,0,0,2.7099486491054527
32,494,0,0,0.36146839570489236
4,30,0,0,0.23404011022312257
45,2462,0,0,0.5224279080056177
0,3283,0,0,-0.538191673844409
17,356,0,0,-0.3378788716621931
21,2943,0,0,-0.2054402498606457
1,2251,0,0,-1.7253670534418397
0,130,0,0,-0.10137536178677638
0,697,0,0,-1.7045727287434227
1,2170,0,0,-0.07328640991179342
1,3428,0,0,-0.20828464189589035
28,1130,0,0,-1.1179535224764383
20,1469,0,0,-0.28531248494834455
9,17,0,0,-0.3505501084513684
14,906,0,0,-0.8236014063047338
43,2799,0,0,0.3434444809793813
5,2793,0,0,1.7252944803824675
0,3141,0,0,-0.5596330517501167
0,3379,0,0,-0.0900938889901137
42,3008,0,0,-0.15757623798847245
0,9,0,0,-1.211157362091757
0,16,0,0,-0.13562650660572356
0,27,0,0,-0.27724031004821675
2,647,0,0,0.04608623480068008
43,3178,0,0,1.0380174205888075
0,60,0,0,0.20622500336820668
3,2725,0,0,0.6900890366867297
16,33,0,0,1.1163220667994007
54,3320,0,0,0.11148431523557076
17,25,0,0,0.5031025925098498
49,1219,0,0,1.7106327434453508
13,1079,0,0,0.4170698913838959
25,2372,0,0,-0.3721939612394661
1,3532,0,0,-1.372007023255212
0,2325,0,0,1.109519448995763
12,2190,0,0,0.9919663299345239
0,60,0,0,1.3248496756503132
0,48,0,0,1.2899710331173946
0,1086,0,0,-0.14575200926997675
2,914,0,0,-0.5081773464452667
16,2878,0,0,0.7929671009228381
1,2976,0,0,-0.6984024869331124
28,1506,0,0,1.1639485937014014
38,792,0,0,-1.486101779513374
10,2330,0,0,-0.02650464683641263
48,2824,0,0,0.5793352010055355
36,865,0,0,0.654078236133976
4,8,0,0,-0.1290165740546834
1,585,0,0,-0.3336546836669975
38,1062,0,0,-2.232763580322304
0,3092,0,0,0.2752249829032007
31,628,0,0,0.5402471666943013
48,1595,0,0,0.5973667995843954
1,651,0,0,-0.3834258167836994
0,147,0,0,-0.11508595651190846
8,2971,0,0,-1.2764989096477273
41,1454,0,0,0.9617015928432353
0,25,0,0,-0.5040017428253327
18,1801,0,0,-0.0009534735040167422
6,470,0,0,0.4316377002984677
29,1658,0,0,0.8666438412567545
52,1327,0,0,0.6230941332362433
49,532,0,0,-1.0717221367039422
24,2532,0,0,-2.1874115649518595
37,1247,0,0,-0.23750554510495664
42,3335,0,0,1.0305491103377535
42,3160,0,0,-0.04139377302483363
0,60,0,0,0.3210183240133028
21,1814,0,0,0.051165897312378195
2,237,0,0,-0.41160689948610757
0,2714,0,0,0.0737476715301296
44,1844,0,0,0.07006347429835524
1,1300,0,0,0.4804051792517928
0,3175,0,0,1.1645090718119369
0,2834,0,0,-1.4558275658593998
42,1063,0,0,0.4614808504740532
1,3499,0,0,0.6400553615916812
1,2550,0,0,0.5839228703552678
50,344,0,0,-0.7940809525232956
47,2519,0,0,-0.38198203887428006
2,3199,0,0,0.06823376098543099
31,1815,0,0,2.580812964534695
0,60,0,0,-0.4108537877428211
20,3209,0,0,-1.219011540666785
24,56,0,0,0.056838175005777945
4,47,0,0,-1.6896919623369688
9,3509,0,0,0.24261048364647725
5,60,0,0,0.17344506965981726
0,1364,0,0,-1.1749464839337402
0,60,0,0,-1.4311975359499343
47,483,0,0,0.6190682137613531
21,2237,0,0,-0.6140095433564137
1,985,0,0,-1.0302880101522869
38,2793,0,0,0.3442594516463578
42,2805,0,0,-0.36113279198579085
0,1719,0,0,0.5113846819142811
33,1326,0,0,1.1545299343520838
16,647,0,0,0.4362534924549419
0,1743,0,0,0.4247687719394401
0,3077,0,0,-1.6532389941293963
20,484,0,0,-0.2457651302906886
30,2263,0,0,0.4977473295986691
39,1542,0,0,-0.41916633690466065
9,2092,0,0,-1.6420686201837205
0,46,1,0,1.43865914543737
46,661,0,0,-0.43694073880800227
0,2913,0,0,0.009155035248319626
30,54,0,0,1.1551048861446345
0,60,0,0,0.8739903007656944
9,39,0,0,-0.4363786941880405
20,3015,0,0,-0.7421891669418703
2,1505,0,0,-1.808634207087352
1,1042,0,0,0.5031764188539344
19,1266,0,0,-0.3957740884897495
17,427,0,0,2.604196862087108
45,1450,0,0,1.5661877764303147
0,7,0,0,0.1880070918029977
0,60,0,0,0.7390687754472494
0,60,0,0,0.8635821569495079
3,2218,0,0,0.025912457890308466
26,2918,0,0,1.8594218912591352
39,3328,0,0,-0.5634127921660269
3,2448,0,0,-0.9889046283239097
24,56,0,0,-0.21778401122825494
0,60,0,0,-0.1377567342322395
1,2346,0,0,0.48458470105348356
0,60,0,0,-1.734205888500634
0,207,0,0,1.4476406005052616
52,3567,0,0,0.030701348574346924
4,1834,0,0,0.8652453140294087
0,735,0,0,0.49669094104693934
0,3544,0,0,-0.05539596709101019
1,3290,0,0,-1.4537585412056386
1,2862,0,0,0.031234229692718725
0,10,0,0,-1.344965459246395
0,53,0,0,0.862354416727735
1,1879,0,0,-1.6201247178144216
7,27,0,0,1.1222299340725534
31,2951,0,0,-0.995614173195544
0,65,0,0,0.5136964137549315
21,3197,0,0,-1.0629036455499672
24,1964,0,0,-0.3601661030120498
30,1393,0,0,-0.7616538550153277
1,1505,0,0,-1.0400018493621943
1,1267,0,0,0.5407918868168822
9,568,0,0,0.5685168211072922
31,2162,0,0,-0.6719145682692403
42,1461,0,0,-1.6239097195783345
30,2684,0,0,0.8289769320021636
0,599,0,0,0.023241582672210857
46,2860,0,0,-0.20946293683273812
1,2030,0,0,0.1589385732752009
21,797,0,0,0.6135772471446661
40,3483,0,0,0.27782807280857763
1,567,0,0,0.730915828243032
0,1,0,0,1.3541947181396858
14,2205,0,0,0.25204188083493106
57,1904,0,0,1.2472866231005202
0,1396,0,0,0.026503045789822256
0,1614,1,0,0.12259732300376515
33,2155,0,0,0.138949476853324
45,3220,0,0,-0.27541221128647875
36,2106,0,0,-0.46315799184231515
0,60,0,0,0.41485213023086903
0,60,0,0,0.07659826141812057
26,344,0,0,-0.8152140518949351
19,2593,0,0,-1.1068718063054857
0,3032,0,0,1.7245376429052592
0,2022,1,0,-0.591252612710159
7,1885,0,0,2.0522620350379346
0,20,1,0,1.2045569032821055
54,1632,0,0,-1.1635531939151063
1,2139,0,0,0.6884100853143056
18,12,0,0,0.6335570694927172
28,54,1,0,-0.7597142978516
0,1665,1,0,-0.8141238383677358
0,5,0,0,0.17203826754986953
1,1359,0,0,-0.8306127167040969
10,1332,0,0,0.22326723706642743
0,2990,0,0,-1.4265408450509895
6,28,0,0,-1.2718469647736
21,2037,0,0,-1.0553012256999255
44,913,0,0,-0.6901418990917455
23,60,0,0,-1.0216759598168885
9,2825,0,0,-1.789454910998234
7,1988,0,0,-1.462291143036154
7,7,0,0,1.4013640747521745
2,1441,0,0,-0.24187686385295765
5,2081,0,0,1.1185292053294886
0,2610,0,0,-0.2345651543707637
44,3206,0,0,0.034821061591118516
6,60,0,0,-0.044969148445156815
0,2251,0,0,-0.339407336714623
26,538,0,0,1.1697127286834037
0,53,1,0,0.6674986402079722
1,56,0,0,-1.7973503558508703
0,51,1,0,0.44909533891029346
29,598,0,0,-0.4621738262942334
30,910,0,0,-0.3558766025774808
6,41,0,0,-0.29500759045504266
41,1178,0,0,1.2751066584865132
0,1908,0,0,-0.4575237549155878
33,538,0,0,-1.903046855541593
1,3107,0,0,-0.725958956905304
0,9,0,0,0.48729138125501237
0,48,0,0,0.396990921748218
24,60,0,0,-0.16481690286093933
0,401,0,0,-0.9143204131080936
0,3024,0,0,-0.1657085679717361
41,2784,0,0,0.6614535486511809
50,3062,0,0,0.4125657443947409
0,3444,0,0,-0.5357551915296155
1,48,0,0,1.065232576659934
8,3507,0,0,0.5664153446877094
32,504,0,0,1.0774421641582324
0,260,1,0,0.6593726279769054
37,1637,0,0,-0.09024240689373876
0,1591,0,0,-0.019585770366470537
45,3110,0,0,1.0139813479129247
1,2327,0,0,-0.017246281001747767
40,60,0,0,-0.3557006496524836
15,3019,0,0,0.9637445572361675
51,1450,0,0,0.14725910452079746
0,60,0,0,0.14469297732072328
0,250,1,0,-1.6500829810434932
0,60,0,0,-0.4359106557473219
37,2266,0,0,-0.5761501995588548
0,472,0,0,-0.0005216022023193172
0,105,0,0,-3.123048912592038
0,30,1,0,-0.7297938365242336
41,2475,0,0,-0.6883313165835737
0,28,0,0,-1.0964136851885087
0,758,0,0,0.8423824719643026
28,3242,0,0,0.4686358653105154
8,14,0,0,0.29068752622167104
0,60,0,0,0.46177775592023035
7,547,0,0,-0.47270838875135734
0,3155,0,0,1.4364861611087596
20,2810,0,0,-0.8155100225920712
0,1782,1,0,-1.7609534323045686
0,14,0,0,-1.918163923259636
0,690,0,0,1.0810408526837858
33,826,0,0,-2.451176836496491
32,2381,0,0,0.5213525767641048
0,120,0,0,0.11403856585522809
0,621,0,0,0.8422893934809197
2,2418,0,0,0.6463307629111374
29,1692,0,0,-0.8718030389000415
6,41,0,0,0.10542816187613371
50,1598,0,0,1.141781719155079
